id,borough,bedrooms,bathrooms,summary,displayAddress,latitude,longitude,updateDate,price_amount,displaySize_sqft,property_sub_type
87722907,Barking and Dagenham,3,1.0,Situated in the ever-popular White Gardens area of Dagenham; this well-presented three-bedroom terraced home offers spacious and practical living accommodation; ideal for families and first-time buyers alike,White Gardens; Dagenham; RM10,51.543267,0.149659,2026-03-29T02:34:03Z,400000,,Terraced
87720867,Barking and Dagenham,2,2.0,GUIDE PRICE £300;000 - £325;000. Carter & Willow offer for sale this well presented 2-bedroom 4th floor circa 805 sq ft apartment which is ideally within close proximity to Becontree Leisure centre; local shops; amenities and offers excellent bus routes to Romford Town and station.,Fletcher House; Wood Lane; Dagenham,51.56108,0.15071,2026-03-29T02:33:31Z,300000,805.0,Flat
87717885,Barking and Dagenham,2,1.0,Well presented two bedroom home that is loacted close Becontree station; shoips and local schools. The home to the ground floor offers the lounge; entrance hall and kitchen that looks onto the rear garden. The first floor offers the bathroom and two well proportioned bedrooms.,Hatfield Road; Dagenham; Essex; RM9,51.53738,0.13849,2026-03-29T02:33:00Z,375000,,Terraced
87715482,Barking and Dagenham,2,2.0,Carter & Willow offer for sale this well presented circa 777 sq ft 2bedroom 1st floor purpose-built apartment which offers secure underground allocated parking and a 16'11 x 5'9 balcony with stunning views of the property grounds.,Dalton House; Handley Page Road; Barking,51.52034,0.10598,2026-03-29T02:33:30Z,315000,777.0,Flat
87714840,Barking and Dagenham,1,1.0,A First Floor One Bedroom Apartment… No Onward Chain with Communal Gardens…,Sutton Gardens; Barking; Essex. IG11 7XU,51.531548,0.094856,2026-03-26T03:52:09Z,199995,,Flat
87713730,Barking and Dagenham,3,1.0,GUIDE PRICE £400;000 - £425;000. Carter & Willow offer for sale this 3 bedroom circa 713 sq ft terraced house which offers an approx 40' x 18' private rear garden with 16'6 x 5'8 outbuilding.,Woodward Road; Dagenham,51.53771,0.115,2026-03-29T02:33:30Z,400000,713.0,Terraced
87713331,Barking and Dagenham,2,,• LEASE 90 YEARS • COUNCIL TAX BAND B • EPC RATING C • SERVICE CHARGES £118.00 PER MONTH • TWO BEDROOM SPLIT LEVEL MAISONETTE • OWN GARDEN • BALCONY • NO ONWARD CHAIN • AMPLE PARKING • TWO DOUBLE ...,Thatches Grove; Chadwell Heath; RM6,51.5834,0.13964,2026-03-24T22:56:47Z,250000,,Maisonette
87712533,Barking and Dagenham,3,2.0,Overlooking a green is this end of terrace family home arranged over three floors incorporating the loft space. The versatile light and spacious accommodation includes two receptions; conservatory; fitted kitchen; three generous bedrooms ;first floor bathroom and en-suite shower room,Hunters Hall Road; Dagenham,51.550845,0.154353,2026-03-29T10:35:36Z,445000,,End of Terrace
172750028,Barking and Dagenham,2,2.0,One not to be missed off your viewing list is this spacious larger than average two bedroom home located close to station; shops and schools. The ground floor of the home benefits from the entrance hall; reception room that the current owners are using as a bedroom; modern shower room; loung...,Powell Gardens; Dagenham; RM10,51.55041,0.14862,2026-03-29T02:56:39Z,425000,,Terraced
87705612,Barking and Dagenham,2,,READY TO MOVE IN | 4th floor 2-bedroom apartment with private balcony overlooking Central Park | 21 minutes to Zone 1 with on-site amenities including a concierge,Kent Avenue; Dagenham; RM9 6PE,51.5289,0.15467,2026-03-29T11:08:04Z,430000,,Apartment
173543888,Barking and Dagenham,2,2.0,Carter & Willow offers for sale this beautifully presented circa 792 sq ft 2 bedroom purpose built circa ground floor apartment with allocated secure underground parking and a generous 19'2 x 8'10 patio.,Farsby House; Manwell Lane; Barking,51.52027,0.10496,2026-03-28T02:37:18Z,310000,792.0,Flat
173542499,Barking and Dagenham,3,1.0,Carter & Willow offer for sale this well presented 3-bedroom terraced house which offers an approx 38' x 19'5 private rear garden with shed and an approx 19'5 x 16'5 driveway.,Canonsleigh Road; Dagenham,51.53542,0.11777,2026-03-28T02:37:18Z,425000,710.0,Terraced
158898044,Barking and Dagenham,1,1.0,NO CHAIN; READY TO MOVE INTO; modern one bedroom apartment within walking distance to Barking Town Centre and Barking Station; ideal first time buy,Harbard Close; Barking,51.538748,0.072779,2026-03-27T10:40:07Z,190000,,Apartment
172360808,Barking and Dagenham,3,2.0,The award winning Brian Thomas Estate Agents are pleased to present the opportunity to acquire this part extended and well kept family home. With off street parking; two bathrooms and a ground floor bedroom; this property is perfect for first time buyers to put their own stamp on.,Winterbourne Road; London; RM8,51.56046,0.12009,2026-02-23T11:45:34Z,450000,,Terraced
136451537,Barking and Dagenham,3,1.0,Bear Estate Agents are absolutely thrilled to bring to the market; this deceptively spacious and extremely well-presented three-bedroom family home which profits from a brand new roof; (June 2023) complete with a skylight and a new fitted kitchen; (2021). The property is also within short distanc...,Burlington Gardens; Chadwell Heath; RM6,51.569568,0.139726,2026-03-26T14:19:04Z,475000,,End of Terrace
172026302,Barking and Dagenham,2,1.0,*** CHAIN FREE*** This two bedroom terraced property; located on a quiet walkway is now available. Parsloes Park and Dagenham Heathway station are both a short walk as is Parslows Primary School.The property benefits from the parlor/lounge and enclosed rear garden,Ayloffe Road; Dagenham,51.54353,0.14137,2026-03-20T13:24:44Z,375000,,Terraced
173520089,Barking and Dagenham,1,1.0,Available to view now is this chain-free; one-bedroom top-floor maisonette; ideally situated just moments from Barking Town Centre and Barking Railway Station. This well presented home features a spacious double bedroom; a modern open-plan kitchen and living area with direct access to ...,Church Road; Barking; IG11,51.5418,0.0774,2026-03-28T02:52:55Z,225000,,Flat
173520032,Barking and Dagenham,2,1.0,Available to view now is this; long lease; two bedroom second floor flat set within a popular development on Barking’s historic Abbey Road. Inside; the property offers a spacious living room featuring a Juliet balcony; allowing plenty of natural light to flood the space. Just off...,Abbey Road; Barking; IG11,51.53293,0.0757,2026-03-28T02:52:54Z,300000,,Flat
173519960,Barking and Dagenham,2,1.0,Available now is this generously sized two-bedroom first floor flat; offering fantastic potential for buyers looking to put their own stamp on a property. The flat features; two double bedrooms; large reception room; separate kitchen; WC and bathroom as well as a ground floor storage u...,The Shaftesburys; BARKING; Essex; IG11,51.5316,0.07953,2026-03-28T02:52:54Z,220000,,Flat
173519912,Barking and Dagenham,2,2.0,This beautifully presented two-bedroom apartment on the 10th floor offers the ideal home for first-time buyers or a ready-made investment opportunity. With the added benefit of private; secure parking; a rare luxury within the development. The apartment also has 5 years remaining on its NHBC warr...,Drydock Square; BARKING; Essex; IG11,51.53326,0.0724,2026-03-28T02:52:55Z,400000,,Flat
173516834,Barking and Dagenham,1,1.0,Carter & Willow offer for sale this well presented circa 706 sq ft 1 bedroom 2nd floor apartment which offers secure underground allocated parking; 13'2 x 6'7 balcony; 20'11 x 14'11 open plan layout with modern style fitted kitchen and reception room. Chain free.,Blue Shore Apartments; Bastable Avenue; Barking,51.52835,0.10591,2026-03-28T02:37:18Z,230000,706.0,Flat
173514305,Barking and Dagenham,3,1.0,Carter & Willow offer for sale this beautifully presented circa 1197 sq ft 3 bedroom terraced house which has been extended to the rear and offers an approx 32' 11 x 16' private rear garden and an approx 21' x 16' driveway.,Broad Street; Dagenham,51.53825,0.14963,2026-03-28T02:37:18Z,500000,1197.0,Terraced
169869368,Barking and Dagenham,4,2.0,GUIDE PRICE £475;000 - £550;000. Carter & Willow offer for sale this circa 1305 sq ft extended 4 bedroom semi-detached bungalow arranged over 2 floors. The property offers an approx 27' x 15'2 driveway with side access to the rear; an approx 96' x 27 private rear garden with outbuilding.,Manor Road; Dagenham,51.53981,0.17278,2026-03-28T02:37:19Z,475000,1305.0,Semi-Detached Bungalow
169140584,Barking and Dagenham,2,2.0,A luxury two bedroom apartment set within The Wallbrooke; part of Rivermill Lofts; IG11. Property comprises a bright; spacious; open-plan living area with full height windows leading out to a generous balcony. Property features a high specification fitted & integrated kitchen; contemporary st...,Sharleston Court; Abbey Road; Barking; London; IG11,51.53191,0.076126,2026-03-25T19:01:42Z,375000,756.0,Flat
168702935,Barking and Dagenham,4,1.0,GREAT INVESTMENT OPPORTUNITY - Walking distance to Chadwell Heath Station; this fantastic property is a great addition to any portfolio. Already tenanted; it offers immediate rental income and convenience in a sought-after location. Ideal for investors seeking a hassle-free opportunity,Valence Avenue; Dagenham,51.565845,0.129322,2026-03-28T02:59:28Z,540000,,End of Terrace
173508890,Barking and Dagenham,4,2.0,Extended four-bedroom mid-terrace home in Dagenham; ideal for families. Spacious through lounge; large L-shaped kitchen/diner; loft conversion with shower room; and fitted wardrobes. Low-maintenance garden with garage/workshop; off-street parking; close to schools; parks; and transport links.,Fordyke Road; Dagenham; RM8,51.561718,0.142252,2026-03-20T12:29:04Z,500000,,Terraced
173504843,Barking and Dagenham,3,1.0,Amazing living space is on offer with this three bed split level flat .The property boasts a double reception; fitted kitchen; generous bedrooms and bathroom and separate wc. The property we feel will make an ideal first home or investment purchase,Stour Road; Dagenham,51.559704,0.15468,2026-03-29T10:15:33Z,275000,,Flat
173504798,Barking and Dagenham,4,2.0,A double fronted end of terrace house . The warm and welcoming four bedroom accommodation includes two receptions; fitted kitchen ; two bathrooms plus a generous rear garden and multi vehicle parking,Hardie Road; Dagenham,51.554845,0.163873,2026-03-29T10:15:34Z,550000,,End of Terrace
173499731,Barking and Dagenham,1,,READY TO MOVE IN | 4th floor 1-bedroom apartment with private balcony | 21 minutes to the city with on-site amenities,Kent Avenue; Dagenham; RM9 6PE,51.5289,0.15467,2026-03-29T11:08:04Z,330000,,Apartment
173487764,Barking and Dagenham,2,2.0,Apartment 611 | Weston Homes | Incentives available* | Luxurious two bed apartment | Weston Homes' fully inclusive specification | 10 min walk to train station† | High-tech bathrooms | Three spacious balconies,Jasper Wharf; Abbey Green Walk; Off Abbey Road; Barking,51.53683,0.07295,2026-03-20T11:57:37Z,527500,715.0,Apartment
172897646,Barking and Dagenham,1,1.0,For Sale via Open Bidding – Cash Buyers Only This property is available exclusively to cash purchasers due to the building’s pending replacement EWS1 form. Although remedial works have been completed; the previous EWS1 was signed off by Tri Fire Ltd and therefore needs to b...,Wakering Road; Barking; IG11,51.54125,0.0781,2026-03-27T02:52:13Z,130000,,Flat
173482976,Barking and Dagenham,2,2.0,Apartment 524 | Weston Homes WhatHouse? Gold Award Winner | 2 Bed Apartment | Open Plan | Private Balcony | Podium Gardens | Commute to Canary Wharf in 17 mins†,Jasper Wharf; Abbey Green Walk; Off Abbey Road; Barking,51.53683,0.07295,2026-03-20T11:57:37Z,443500,708.0,Apartment
173476667,Barking and Dagenham,3,1.0,GUIDE PRICE £400;000 - £425;000. Carter & Willow offer for sale this well-presented 3-bedroom terraced house which offers an approx 40' x 19'7 private rear garden with a large 12'9 x 10' outbuilding ideal for storage or potential to be used as a workshop or office. Chain free.,Chaplin Road; Dagenham,51.53885,0.13682,2026-03-27T02:37:52Z,400000,857.0,Terraced
173471963,Barking and Dagenham,2,1.0,Carter & Willow offer for sale this well presented chain free 2 bedroom end of terraced house which offers allocated parking; an approx 39' x 12'8 private rear garden. Chain free,Blossom Close; Dagenham,51.53265,0.14158,2026-03-27T02:37:51Z,375000,606.0,End of Terrace
173469245,Barking and Dagenham,2,,Beautiful 2-bedroom apartment featuring TWO DOUBLE BEDROOMS; open-plan kitchen/living/dining; FOUR JULIET BALCONIES & en suite/fitted wardrobes to bedroom 1. Plus; this apartment comes with a 10-year Buildmark policy.^,Fielders Quarter Fielders Crescent Barking London IG11 0FU,51.52165,0.11829,2026-03-29T10:50:47Z,385000,,Apartment
173469236,Barking and Dagenham,2,,Beautiful 2-bedroom apartment featuring TWO DOUBLE BEDROOMS; open-plan kitchen/living/dining; FOUR JULIET BALCONIES & en suite/fitted wardrobes to bedroom 1. Plus; this apartment comes with a 10-year Buildmark policy.^,Fielders Quarter Fielders Crescent Barking London IG11 0FU,51.52165,0.11829,2026-03-29T10:50:47Z,370000,,Apartment
173469218,Barking and Dagenham,2,,A wonderful 2-bedroom apartment featuring open-plan living with access to BALCONY; three JULIET BALCONIES; and en suite to bedroom 1. Plus; this apartment comes with a 10-year Buildmark policy.^,Fielders Quarter Fielders Crescent Barking London IG11 0FU,51.52165,0.11829,2026-03-29T10:50:44Z,372500,,Apartment
173469203,Barking and Dagenham,1,,A stunning 1-bedroom apartment with an open-plan kitchen; dining; and family area; underfloor heating; Juliet BALCONY & ONE DOUBLE BEDROOM. Plus; this apartment comes with a 10-year Buildmark policy for peace of mind.^,Fielders Quarter Fielders Crescent Barking London IG11 0FU,51.52165,0.11829,2026-03-29T10:50:41Z,270000,,Apartment
